data_status,response_id,version,position,scenario,scenario_sector,data_signal,accountability,choice_key,over_reliance,accuracy,confidence,perceived_stakes,verification_intent,options_asked,options_generated,seconds_on_page,attn_shown,attn_correct,use_frequency,role,sector,experience,seniority,org_size,analytics_familiarity,dissent_route,follow_up,attn_pass,attn_total,mc_immediate_correct,mc_count_response,mc_count_correct,suspicion_pattern,suspicion_text,started,submitted,total_seconds,interview_mode,submitted_at,consent_quotes,consent_storage,consent_confidential,consent_date,country,iv_sector,job_title,level,years_experience,dashboard_frequency,people_responsible,stale_warning_shown,bi_training,age_band,qualification,Q1_text,Q2_text,Q3_text,Q4_text,Q5_text,Q6_text,Q7_text,Q8_text,Q9_text,Q10_prompt,Q10_text,Q11_text,Q12_text,R1,R2,R3,R4,R5,R6,R7,R8,blame_asymmetry_R5_minus_R4,behavioural_profile,fault_detected,objection_raised,objection_recorded,objection_answered,outcome,codes,iv_total_seconds
COLLECTED,S045,0,8,ward,Healthcare,hidden,auditable,partial,0,0,6,7,1,0,,61,0,,About once a week,Senior leader or director,Manufacturing and industrial,10 to 14 years,Manager,"5,000 or more",4,3,0,2,2,1,2,0,1,How much weight local or informal knowledge gets against a formal report.,2026-08-07T08:38:06.000Z,2026-08-07T08:56:22.000Z,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S046,2,1,fraud,Financial services,hidden,auditable,dashboard,1,0,5,7,0,1,2,98,0,,Daily,Senior leader or director,Public sector and government,15 years or more,Senior manager or head of function,50 to 249,3,3,0,2,2,1,do not know,0,1,,2026-08-07T10:28:09.000Z,2026-08-07T10:51:56.000Z,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S046,2,2,kovai,Retail,visible,auditable,dashboard,1,0,5,5,0,0,,157,0,,Daily,Senior leader or director,Public sector and government,15 years or more,Senior manager or head of function,50 to 249,3,3,0,2,2,1,do not know,0,1,,2026-08-07T10:28:09.000Z,2026-08-07T10:51:56.000Z,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S046,2,3,pricing,Consumer goods,visible,own,correct,0,1,5,7,1,0,,54,1,1,Daily,Senior leader or director,Public sector and government,15 years or more,Senior manager or head of function,50 to 249,3,3,0,2,2,1,do not know,0,1,,2026-08-07T10:28:09.000Z,2026-08-07T10:51:56.000Z,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S046,2,4,ward,Healthcare,visible,auditable,correct,0,1,7,7,1,0,,65,0,,Daily,Senior leader or director,Public sector and government,15 years or more,Senior manager or head of function,50 to 249,3,3,0,2,2,1,do not know,0,1,,2026-08-07T10:28:09.000Z,2026-08-07T10:51:56.000Z,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S046,2,5,supplier,Manufacturing,hidden,own,correct,0,1,6,7,0,0,,389,0,,Daily,Senior leader or director,Public sector and government,15 years or more,Senior manager or head of function,50 to 249,3,3,0,2,2,1,do not know,0,1,,2026-08-07T10:28:09.000Z,2026-08-07T10:51:56.000Z,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S046,2,6,freight,Logistics,visible,own,partial,0,0,5,6,1,0,,64,1,1,Daily,Senior leader or director,Public sector and government,15 years or more,Senior manager or head of function,50 to 249,3,3,0,2,2,1,do not know,0,1,,2026-08-07T10:28:09.000Z,2026-08-07T10:51:56.000Z,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S046,2,7,retention,Technology,hidden,auditable,dashboard,1,0,5,6,0,1,1,58,0,,Daily,Senior leader or director,Public sector and government,15 years or more,Senior manager or head of function,50 to 249,3,3,0,2,2,1,do not know,0,1,,2026-08-07T10:28:09.000Z,2026-08-07T10:51:56.000Z,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S046,2,8,kiln,Industrial,hidden,own,correct,0,1,7,6,0,1,2,96,0,,Daily,Senior leader or director,Public sector and government,15 years or more,Senior manager or head of function,50 to 249,3,3,0,2,2,1,do not know,0,1,,2026-08-07T10:28:09.000Z,2026-08-07T10:51:56.000Z,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S047,3,1,freight,Logistics,hidden,auditable,dashboard,1,0,6,5,0,1,2,75,0,,Several times a week,Manager with budget or people responsibility,Technology and software,5 to 9 years,Manager,"5,000 or more",3,1,0,2,2,1,6,0,1,You are studying if managers verify data before taking decision or just accept whatever is shown as green.,2026-08-07T11:38:18.000Z,2026-08-07T11:47:42.000Z,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S047,3,2,supplier,Manufacturing,visible,auditable,correct,0,1,6,7,1,0,,41,0,,Several times a week,Manager with budget or people responsibility,Technology and software,5 to 9 years,Manager,"5,000 or more",3,1,0,2,2,1,6,0,1,You are studying if managers verify data before taking decision or just accept whatever is shown as green.,2026-08-07T11:38:18.000Z,2026-08-07T11:47:42.000Z,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S047,3,3,fraud,Financial services,hidden,own,correct,0,1,6,6,1,1,0,57,1,1,Several times a week,Manager with budget or people responsibility,Technology and software,5 to 9 years,Manager,"5,000 or more",3,1,0,2,2,1,6,0,1,You are studying if managers verify data before taking decision or just accept whatever is shown as green.,2026-08-07T11:38:18.000Z,2026-08-07T11:47:42.000Z,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S047,3,4,retention,Technology,hidden,own,correct,0,1,7,6,1,0,,32,0,,Several times a week,Manager with budget or people responsibility,Technology and software,5 to 9 years,Manager,"5,000 or more",3,1,0,2,2,1,6,0,1,You are studying if managers verify data before taking decision or just accept whatever is shown as green.,2026-08-07T11:38:18.000Z,2026-08-07T11:47:42.000Z,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S047,3,5,kovai,Retail,visible,own,correct,0,1,6,7,1,1,2,66,0,,Several times a week,Manager with budget or people responsibility,Technology and software,5 to 9 years,Manager,"5,000 or more",3,1,0,2,2,1,6,0,1,You are studying if managers verify data before taking decision or just accept whatever is shown as green.,2026-08-07T11:38:18.000Z,2026-08-07T11:47:42.000Z,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S047,3,6,pricing,Consumer goods,hidden,auditable,correct,0,1,7,7,1,0,,28,1,1,Several times a week,Manager with budget or people responsibility,Technology and software,5 to 9 years,Manager,"5,000 or more",3,1,0,2,2,1,6,0,1,You are studying if managers verify data before taking decision or just accept whatever is shown as green.,2026-08-07T11:38:18.000Z,2026-08-07T11:47:42.000Z,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S047,3,7,kiln,Industrial,visible,auditable,correct,0,1,5,6,1,0,,15,0,,Several times a week,Manager with budget or people responsibility,Technology and software,5 to 9 years,Manager,"5,000 or more",3,1,0,2,2,1,6,0,1,You are studying if managers verify data before taking decision or just accept whatever is shown as green.,2026-08-07T11:38:18.000Z,2026-08-07T11:47:42.000Z,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S047,3,8,ward,Healthcare,visible,own,other,0,0,4,7,0,0,,33,0,,Several times a week,Manager with budget or people responsibility,Technology and software,5 to 9 years,Manager,"5,000 or more",3,1,0,2,2,1,6,0,1,You are studying if managers verify data before taking decision or just accept whatever is shown as green.,2026-08-07T11:38:18.000Z,2026-08-07T11:47:42.000Z,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S048,2,1,supplier,Manufacturing,hidden,own,correct,0,1,6,5,0,1,1,130,0,,Daily,Manager with budget or people responsibility,"Logistics, transport and supply chain",2 to 4 years,Manager,Fewer than 50,2,3,0,2,2,0,3,0,0,To test our decision making ability.,2026-08-07T15:58:07.000Z,2026-08-07T16:14:09.000Z,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S048,2,2,kiln,Industrial,hidden,own,other,0,0,5,6,1,0,,60,0,,Daily,Manager with budget or people responsibility,"Logistics, transport and supply chain",2 to 4 years,Manager,Fewer than 50,2,3,0,2,2,0,3,0,0,To test our decision making ability.,2026-08-07T15:58:07.000Z,2026-08-07T16:14:09.000Z,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S048,2,3,ward,Healthcare,visible,auditable,other,0,0,3,6,1,0,,71,1,1,Daily,Manager with budget or people responsibility,"Logistics, transport and supply chain",2 to 4 years,Manager,Fewer than 50,2,3,0,2,2,0,3,0,0,To test our decision making ability.,2026-08-07T15:58:07.000Z,2026-08-07T16:14:09.000Z,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S048,2,4,kovai,Retail,visible,auditable,partial,0,0,5,6,1,1,2,111,0,,Daily,Manager with budget or people responsibility,"Logistics, transport and supply chain",2 to 4 years,Manager,Fewer than 50,2,3,0,2,2,0,3,0,0,To test our decision making ability.,2026-08-07T15:58:07.000Z,2026-08-07T16:14:09.000Z,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S048,2,5,retention,Technology,hidden,auditable,dashboard,1,0,7,7,0,1,1,105,0,,Daily,Manager with budget or people responsibility,"Logistics, transport and supply chain",2 to 4 years,Manager,Fewer than 50,2,3,0,2,2,0,3,0,0,To test our decision making ability.,2026-08-07T15:58:07.000Z,2026-08-07T16:14:09.000Z,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S048,2,6,freight,Logistics,visible,own,dashboard,1,0,6,4,1,0,,54,1,1,Daily,Manager with budget or people responsibility,"Logistics, transport and supply chain",2 to 4 years,Manager,Fewer than 50,2,3,0,2,2,0,3,0,0,To test our decision making ability.,2026-08-07T15:58:07.000Z,2026-08-07T16:14:09.000Z,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S048,2,7,pricing,Consumer goods,visible,own,correct,0,1,6,5,1,0,,71,0,,Daily,Manager with budget or people responsibility,"Logistics, transport and supply chain",2 to 4 years,Manager,Fewer than 50,2,3,0,2,2,0,3,0,0,To test our decision making ability.,2026-08-07T15:58:07.000Z,2026-08-07T16:14:09.000Z,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S048,2,8,fraud,Financial services,hidden,auditable,partial,0,0,5,5,1,0,,55,0,,Daily,Manager with budget or people responsibility,"Logistics, transport and supply chain",2 to 4 years,Manager,Fewer than 50,2,3,0,2,2,0,3,0,0,To test our decision making ability.,2026-08-07T15:58:07.000Z,2026-08-07T16:14:09.000Z,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S049,0,1,supplier,Manufacturing,visible,own,correct,0,1,6,6,1,1,3,142,0,,Daily,Senior leader or director,Technology and software,5 to 9 years,Senior manager or head of function,250 to 999,3,0,0,1,2,1,2,0,0,Some research on leadership style I think.,2026-08-07T16:21:55.000Z,2026-08-07T16:34:47.000Z,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S049,0,2,freight,Logistics,hidden,own,other,0,0,5,5,0,0,,62,0,,Daily,Senior leader or director,Technology and software,5 to 9 years,Senior manager or head of function,250 to 999,3,0,0,1,2,1,2,0,0,Some research on leadership style I think.,2026-08-07T16:21:55.000Z,2026-08-07T16:34:47.000Z,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S049,0,3,kiln,Industrial,visible,own,correct,0,1,6,7,1,0,,65,1,0,Daily,Senior leader or director,Technology and software,5 to 9 years,Senior manager or head of function,250 to 999,3,0,0,1,2,1,2,0,0,Some research on leadership style I think.,2026-08-07T16:21:55.000Z,2026-08-07T16:34:47.000Z,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S049,0,4,pricing,Consumer goods,hidden,own,dashboard,1,0,6,5,0,1,3,93,0,,Daily,Senior leader or director,Technology and software,5 to 9 years,Senior manager or head of function,250 to 999,3,0,0,1,2,1,2,0,0,Some research on leadership style I think.,2026-08-07T16:21:55.000Z,2026-08-07T16:34:47.000Z,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S049,0,5,retention,Technology,visible,auditable,other,0,0,4,7,1,0,,57,0,,Daily,Senior leader or director,Technology and software,5 to 9 years,Senior manager or head of function,250 to 999,3,0,0,1,2,1,2,0,0,Some research on leadership style I think.,2026-08-07T16:21:55.000Z,2026-08-07T16:34:47.000Z,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S049,0,6,kovai,Retail,hidden,auditable,dashboard,1,0,6,6,0,1,1,76,1,1,Daily,Senior leader or director,Technology and software,5 to 9 years,Senior manager or head of function,250 to 999,3,0,0,1,2,1,2,0,0,Some research on leadership style I think.,2026-08-07T16:21:55.000Z,2026-08-07T16:34:47.000Z,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S049,0,7,ward,Healthcare,hidden,auditable,other,0,0,6,7,0,0,,33,0,,Daily,Senior leader or director,Technology and software,5 to 9 years,Senior manager or head of function,250 to 999,3,0,0,1,2,1,2,0,0,Some research on leadership style I think.,2026-08-07T16:21:55.000Z,2026-08-07T16:34:47.000Z,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S049,0,8,fraud,Financial services,visible,auditable,partial,0,0,6,6,0,0,,43,0,,Daily,Senior leader or director,Technology and software,5 to 9 years,Senior manager or head of function,250 to 999,3,0,0,1,2,1,2,0,0,Some research on leadership style I think.,2026-08-07T16:21:55.000Z,2026-08-07T16:34:47.000Z,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S050,1,1,fraud,Financial services,visible,own,dashboard,1,0,6,6,0,1,0,114,0,,Daily,Manager with budget or people responsibility,Retail and consumer goods,5 to 9 years,Team lead or assistant manager,"5,000 or more",3,1,0,1,2,1,2,0,0,Understanding decision behaviour when there is uncertainty in the data.,2026-08-07T16:35:07.000Z,2026-08-07T16:53:55.000Z,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S050,1,2,supplier,Manufacturing,hidden,auditable,dashboard,1,0,6,5,0,1,1,109,0,,Daily,Manager with budget or people responsibility,Retail and consumer goods,5 to 9 years,Team lead or assistant manager,"5,000 or more",3,1,0,1,2,1,2,0,0,Understanding decision behaviour when there is uncertainty in the data.,2026-08-07T16:35:07.000Z,2026-08-07T16:53:55.000Z,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S050,1,3,freight,Logistics,visible,auditable,dashboard,1,0,5,6,1,0,,65,1,1,Daily,Manager with budget or people responsibility,Retail and consumer goods,5 to 9 years,Team lead or assistant manager,"5,000 or more",3,1,0,1,2,1,2,0,0,Understanding decision behaviour when there is uncertainty in the data.,2026-08-07T16:35:07.000Z,2026-08-07T16:53:55.000Z,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S050,1,4,ward,Healthcare,hidden,own,correct,0,1,5,6,0,0,,55,0,,Daily,Manager with budget or people responsibility,Retail and consumer goods,5 to 9 years,Team lead or assistant manager,"5,000 or more",3,1,0,1,2,1,2,0,0,Understanding decision behaviour when there is uncertainty in the data.,2026-08-07T16:35:07.000Z,2026-08-07T16:53:55.000Z,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S050,1,5,kovai,Retail,hidden,own,correct,0,1,6,5,0,0,,91,0,,Daily,Manager with budget or people responsibility,Retail and consumer goods,5 to 9 years,Team lead or assistant manager,"5,000 or more",3,1,0,1,2,1,2,0,0,Understanding decision behaviour when there is uncertainty in the data.,2026-08-07T16:35:07.000Z,2026-08-07T16:53:55.000Z,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S050,1,6,retention,Technology,visible,own,dashboard,1,0,6,5,1,0,,83,1,0,Daily,Manager with budget or people responsibility,Retail and consumer goods,5 to 9 years,Team lead or assistant manager,"5,000 or more",3,1,0,1,2,1,2,0,0,Understanding decision behaviour when there is uncertainty in the data.,2026-08-07T16:35:07.000Z,2026-08-07T16:53:55.000Z,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S050,1,7,kiln,Industrial,hidden,auditable,dashboard,1,0,7,6,0,1,1,81,0,,Daily,Manager with budget or people responsibility,Retail and consumer goods,5 to 9 years,Team lead or assistant manager,"5,000 or more",3,1,0,1,2,1,2,0,0,Understanding decision behaviour when there is uncertainty in the data.,2026-08-07T16:35:07.000Z,2026-08-07T16:53:55.000Z,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S050,1,8,pricing,Consumer goods,visible,auditable,other,0,0,4,6,1,0,,50,0,,Daily,Manager with budget or people responsibility,Retail and consumer goods,5 to 9 years,Team lead or assistant manager,"5,000 or more",3,1,0,1,2,1,2,0,0,Understanding decision behaviour when there is uncertainty in the data.,2026-08-07T16:35:07.000Z,2026-08-07T16:53:55.000Z,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLECTED,S051,2,1,supplier,Manufacturing,hidden,own,correct,0,1,6,6,1,0,,68,0,,Several times a week,Manager with budget or people responsibility,"Logistics, transport and supply chain",10 to 14 years,Senior manager or head of function,"1,000 to 4,999",3,1,1,2,2,0,3,0,0,Checking whether we take the right decision in business situations.,2026-08-07T16:45:54.000Z,2026-08-07T17:02:28.000Z,994,now,2026-08-07T17:24:59.000Z,Yes,Yes,Yes,8/7/2026,India,"Logistics, transport and supply chain",Senior Manager - Regional Distribution,Senior manager or head of function,10 to 14 years,Several times a day,100 or more,No,"Yes, employer training",35 to 44,Postgraduate degree,"A service dashboard with on time delivery and fill rate by route, a cost per case report weekly, and the vehicle utilisation screen. The first thing every morning is on time delivery for the previous day at route level, because that is the number the customer's team also sees and they will call by ten if it is bad.","We had to decide whether to add a fourth vehicle on one route or manage with three. The dashboard showed utilisation at 81 per cent on the three vehicles, which does not justify a fourth. What I noticed first was that utilisation was being calculated on planned trips and we were regularly running two extra unplanned trips a week which were being booked as market vehicles under a different head. So the true requirement was hidden in another cost line. I asked finance for the market vehicle spend on that route for six months and it was more than the cost of the fourth vehicle. We added the vehicle. It took me two weeks to get that data because it sits with a different team.","I cannot tell from the screen. There is no indication. Our scan data comes from handhelds at the depots and if a depot's device is not syncing, the deliveries simply do not appear, which shows as poor performance for a day and then a spike the next day when it catches up. Everyone in operations knows to read a spike as a sync issue rather than as a real event, which is a strange kind of expertise to need. The dashboard itself never says anything.","Yes. One route showed 100 per cent on time for a full week. In distribution nothing is 100 per cent for a week. What had happened is that a set of deliveries with exceptions were not being uploaded because of a validation error at the depot, so only the clean ones came through. Perfect data because the imperfect records were rejected.","I flagged it to the IT support and to my regional head on mail. The validation was relaxed and the records started flowing. It is on mail, so in a sense it is recorded, but there is no register. The bigger point is that during that week the route was shown as best performing in the regional review and the depot in charge got an appreciation. Nobody withdrew it and honestly I did not push for that either, because it would have looked like I was taking something away from a colleague. So the wrong record stands.","A report, clearly. In our monthly business review the pack is the agenda. If you want to make a point that is not in the pack you have to catch someone afterwards in the corridor, and corridor decisions do not survive. For the fourth vehicle I had to build a small analysis first. My verbal assessment, from someone with twelve years on these routes, was not sufficient. That is the reality and I have made peace with it.","Not the same. Following the system and having a bad month is a business issue. Going against the system, adding cost that the system said was not needed, is a personal decision and it will be examined. I was quite exposed on the fourth vehicle decision until the numbers proved out, and I knew it. What I did was to get my regional head to agree on mail before I acted, which converts my decision into a shared one. Most experienced managers do this. It is not dishonest, it is just how you survive.","Depot supervisors tell us things constantly and they are usually right. The most common one is that the system shows a vehicle as departed when it is standing in the yard. They say it in the daily call. It is not recorded. The daily call has no minutes. If the same thing is said for a month it might become an agenda point in the monthly review, and then it gets written into the minutes as a system issue, without the supervisor's name, and it goes to IT, and it waits.","It narrows it. The screen gives me vehicles, trips, cost and service level, so those are the levers we discuss. What is never discussed is changing the delivery window with the customer, or splitting a route differently across depots, because the model that plans the routes is run centrally and we only see its output. So the biggest lever is not available to the person closest to the problem.","In the study you have just completed, in the scenario about a fraud review queue that had gone quiet the dashboard indicated that the queue was clear and the ageing indicator was green, while what you knew locally was that two analysts had had almost nothing to review since a weekend release. You chose: Report the improvement. The queue is clear and the indicator is green.Looking back, what would drive your choice if this were a real decision at your work?","I said to report the improvement on the fraud queue. That is not my industry and I read it as a good news item, which I now see is precisely the trap. In my own work a route suddenly showing perfect numbers is the first thing I distrust, and I told you about exactly that above. So I recognised the pattern in my own domain and completely missed it in somebody else's. What would drive it in a real situation is familiarity. Where I know the process, I know which good news is impossible. Where I do not, I have nothing to check against, and I read the screen the way it wants to be read.","Two things would help us. One, the dashboard should show which depots have not reported today, plainly on the same page. Two, the daily call should have a standing item where the depots say what they think is wrong with the data, and it should be minuted. It costs five minutes. At present the whole call is about performance and there is no slot for saying the measurement is broken.","Nothing further, except that in logistics the person who knows the truth is standing at a dock at five in the morning and the person reading the dashboard is in an office at ten. Any answer to this problem has to cross that gap and most of them do not.",4,3,6,3,5,3,2,5,2,,,,,,,,1341
